crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month,parsed_datetime,date,time
05/23/2024 01:52:00 PM,5.0,3,2,3,4,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,5,05/23/2024,2024-05-23,13:52:00
01/14/2024 08:16:00 PM,5.0,3,5,4,5,3,1,1,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,5,2.0,0.0,1.0,1.0,0.0,1.0,20,1,1,01/14/2024,2024-01-14,20:16:00
07/30/2024 05:26:00 PM,7.0,3,2,14,5,3,3,3,3,1,3,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,17,3,7,07/30/2024,2024-07-30,17:26:00
05/03/2024 06:00:00 PM,5.0,3,2,4,3,3,3,3,2,1,2,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,5,05/03/2024,2024-05-03,18:00:00
04/25/2024 09:45:00 AM,5.0,3,2,6,6,3,3,3,2,1,2,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,4,04/25/2024,2024-04-25,09:45:00
04/08/2024 08:05:00 PM,5.0,3,5,4,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,3,2.0,0.0,0.0,0.0,2.0,2.0,20,2,4,04/08/2024,2024-04-08,20:05:00
08/01/2024 09:15:00 AM,5.0,3,2,3,5,3,4,3,2,1,3,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,4.0,9,5,8,08/01/2024,2024-08-01,09:15:00
06/24/2024 09:45:00 PM,7.0,5,5,5,5,3,4,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,2,6,06/24/2024,2024-06-24,21:45:00
06/20/2024 05:40:00 AM,7.0,3,2,5,6,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,4,1.0,0.0,0.0,1.0,0.0,2.0,5,5,6,06/20/2024,2024-06-20,05:40:00
02/24/2024 02:54:00 PM,5.0,3,2,4,5,3,3,3,2,1,2,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,7,2,02/24/2024,2024-02-24,14:54:00
05/23/2024 09:15:00 AM,5.0,3,2,14,11,3,3,3,3,1,2,DISREGARDING TRAFFIC SIGNALS,2,4,1.0,0.0,0.0,1.0,0.0,1.0,9,5,5,05/23/2024,2024-05-23,09:15:00
03/13/2024 12:32:00 PM,7.0,3,2,5,5,3,3,3,2,1,3,DISREGARDING STOP SIGN,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,4,3,03/13/2024,2024-03-13,12:32:00
02/27/2024 05:21:00 PM,5.0,3,5,6,5,3,3,3,2,1,3,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,3,2,02/27/2024,2024-02-27,17:21:00
03/04/2024 11:00:00 AM,5.0,3,2,5,12,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,2,3,03/04/2024,2024-03-04,11:00:00
06/30/2024 03:26:00 PM,3.0,3,2,6,4,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,15,1,6,06/30/2024,2024-06-30,15:26:00
03/15/2024 01:10:00 AM,8.0,3,5,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,1,6,3,03/15/2024,2024-03-15,01:10:00
07/28/2024 06:28:00 PM,7.0,3,2,5,5,3,3,3,3,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,1,7,07/28/2024,2024-07-28,18:28:00
08/06/2024 03:10:00 PM,3.0,3,2,6,6,3,3,3,3,0,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,8,08/06/2024,2024-08-06,15:10:00
04/18/2024 08:00:00 PM,5.0,5,5,4,6,3,4,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,5,4,04/18/2024,2024-04-18,20:00:00
01/16/2024 09:50:00 AM,5.0,2,2,6,7,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,5.0,9,3,1,01/16/2024,2024-01-16,09:50:00
03/25/2024 03:00:00 PM,5.0,3,2,6,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,3,03/25/2024,2024-03-25,15:00:00
05/15/2024 03:30:00 PM,5.0,3,2,4,6,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,5,05/15/2024,2024-05-15,15:30:00
05/14/2024 08:30:00 AM,5.0,3,2,3,5,3,3,1,2,0,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,6.0,8,3,5,05/14/2024,2024-05-14,08:30:00
03/21/2024 04:52:00 PM,7.0,3,2,5,6,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,2.0,0.0,0.0,0.0,2.0,1.0,16,5,3,03/21/2024,2024-03-21,16:52:00
07/19/2024 03:41:00 PM,5.0,3,2,3,5,3,3,7,2,1,3,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,7,07/19/2024,2024-07-19,15:41:00
06/27/2024 10:58:00 AM,5.0,3,2,6,6,3,3,1,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,5,6,06/27/2024,2024-06-27,10:58:00
07/26/2024 10:30:00 PM,5.0,4,5,13,1,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,22,6,7,07/26/2024,2024-07-26,22:30:00
08/04/2024 03:00:00 AM,7.0,3,5,9,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,3,1,8,08/04/2024,2024-08-04,03:00:00
05/12/2024 02:06:00 AM,5.0,3,5,6,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,3,2.0,0.0,0.0,0.0,2.0,2.0,2,1,5,05/12/2024,2024-05-12,02:06:00
01/30/2024 06:15:00 PM,5.0,5,5,4,3,3,4,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,1,01/30/2024,2024-01-30,18:15:00
02/26/2024 05:20:00 PM,7.0,3,2,5,6,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,2,2,02/26/2024,2024-02-26,17:20:00
06/28/2024 01:00:00 PM,5.0,3,2,3,5,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,6,6,06/28/2024,2024-06-28,13:00:00
05/27/2024 10:45:00 PM,5.0,3,5,5,5,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,4,1.0,0.0,0.0,1.0,0.0,5.0,22,2,5,05/27/2024,2024-05-27,22:45:00
08/13/2024 06:51:00 PM,5.0,3,2,14,5,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,4,1.0,0.0,0.0,1.0,0.0,1.0,18,3,8,08/13/2024,2024-08-13,18:51:00
04/14/2024 01:40:00 AM,3.0,3,5,6,6,3,3,3,3,1,4,FOLLOWING TOO CLOSELY,2,4,2.0,0.0,0.0,2.0,0.0,1.0,1,1,4,04/14/2024,2024-04-14,01:40:00
01/11/2024 09:30:00 PM,7.0,3,5,5,5,3,3,3,2,1,4,DISREGARDING STOP SIGN,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,5,1,01/11/2024,2024-01-11,21:30:00
04/12/2024 10:30:00 PM,7.0,3,5,5,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,22,6,4,04/12/2024,2024-04-12,22:30:00
03/14/2024 10:00:00 AM,7.0,3,2,11,1,3,1,3,3,0,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,1.0,10,5,3,03/14/2024,2024-03-14,10:00:00
03/22/2024 03:00:00 PM,5.0,5,2,6,6,3,4,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,3,03/22/2024,2024-03-22,15:00:00
08/02/2024 11:19:00 AM,5.0,3,2,6,6,3,3,1,3,1,3,UNABLE TO DETERMINE,2,3,1.0,0.0,0.0,0.0,1.0,1.0,11,6,8,08/02/2024,2024-08-02,11:19:00
06/16/2024 03:52:00 PM,5.0,3,2,5,5,3,3,1,3,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,15,1,6,06/16/2024,2024-06-16,15:52:00
08/08/2024 11:19:00 PM,5.0,3,5,6,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,23,5,8,08/08/2024,2024-08-08,23:19:00
04/24/2024 08:30:00 PM,5.0,3,5,4,6,3,3,3,2,1,4,NOT APPLICABLE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,4,04/24/2024,2024-04-24,20:30:00
05/02/2024 12:12:00 AM,5.0,3,5,5,5,3,3,3,3,1,3,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0,5,5,05/02/2024,2024-05-02,00:12:00
03/10/2024 11:55:00 PM,7.0,3,5,5,5,3,3,1,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,1,3,03/10/2024,2024-03-10,23:55:00
02/29/2024 03:53:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,5,2,02/29/2024,2024-02-29,15:53:00
02/10/2024 05:00:00 PM,3.0,3,4,5,4,3,2,1,2,1,4,NOT APPLICABLE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,2,02/10/2024,2024-02-10,17:00:00
08/05/2024 05:32:00 PM,5.0,5,2,6,12,3,4,3,3,1,4,IMPROPER OVERTAKING/PASSING,2,4,1.0,0.0,0.0,1.0,0.0,1.0,17,2,8,08/05/2024,2024-08-05,17:32:00
05/23/2024 01:00:00 PM,7.0,3,2,6,6,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,5,05/23/2024,2024-05-23,13:00:00
03/11/2024 06:24:00 PM,3.0,3,2,6,4,3,3,3,3,1,4,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,3,1.0,0.0,0.0,0.0,1.0,2.0,18,2,3,03/11/2024,2024-03-11,18:24:00
01/11/2024 02:00:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,1,01/11/2024,2024-01-11,14:00:00
07/08/2024 09:33:00 AM,7.0,3,2,5,7,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,2,7,07/08/2024,2024-07-08,09:33:00
01/09/2024 08:52:00 PM,5.0,5,5,6,2,3,4,3,2,0,3,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,3,1,01/09/2024,2024-01-09,20:52:00
06/13/2024 04:50:00 PM,7.0,3,2,6,5,3,3,1,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,5,6,06/13/2024,2024-06-13,16:50:00
04/14/2024 01:49:00 AM,5.0,3,6,5,3,3,3,6,3,1,4,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,4,1.0,0.0,0.0,1.0,0.0,1.0,1,1,4,04/14/2024,2024-04-14,01:49:00
02/28/2024 09:10:00 AM,5.0,3,2,3,4,3,3,3,2,1,3,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,4,2,02/28/2024,2024-02-28,09:10:00
01/13/2024 12:30:00 PM,7.0,3,2,6,7,3,3,1,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,7,1,01/13/2024,2024-01-13,12:30:00
08/07/2024 03:15:00 PM,5.0,3,2,13,6,3,3,3,3,1,2,DISREGARDING STOP SIGN,2,4,1.0,0.0,0.0,1.0,0.0,1.0,15,4,8,08/07/2024,2024-08-07,15:15:00
08/21/2024 08:50:00 PM,5.0,3,5,4,7,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,4,8,08/21/2024,2024-08-21,20:50:00
04/23/2024 03:20:00 PM,3.0,3,2,5,4,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,3,4,04/23/2024,2024-04-23,15:20:00
02/17/2024 09:40:00 AM,3.0,3,2,3,6,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,2,02/17/2024,2024-02-17,09:40:00
02/10/2024 11:15:00 AM,7.0,3,2,8,7,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,2,02/10/2024,2024-02-10,11:15:00
07/15/2024 09:15:00 AM,3.0,3,2,13,5,3,1,1,3,1,2,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,4,1.0,0.0,0.0,1.0,0.0,1.0,9,2,7,07/15/2024,2024-07-15,09:15:00
07/22/2024 02:39:00 PM,5.0,3,2,4,4,3,3,3,3,1,4,NOT APPLICABLE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,2,7,07/22/2024,2024-07-22,14:39:00
06/30/2024 02:00:00 PM,3.0,3,2,8,5,3,3,3,2,1,3,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,1,6,06/30/2024,2024-06-30,14:00:00
04/17/2024 07:22:00 AM,3.0,3,2,3,5,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,4,4,04/17/2024,2024-04-17,07:22:00
02/13/2024 10:10:00 PM,3.0,3,5,6,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,3,2,02/13/2024,2024-02-13,22:10:00
07/25/2024 09:25:00 AM,3.0,3,2,3,10,3,3,3,2,0,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,7,07/25/2024,2024-07-25,09:25:00
07/30/2024 08:45:00 PM,3.0,3,6,5,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,6.0,20,3,7,07/30/2024,2024-07-30,20:45:00
02/28/2024 11:01:00 AM,5.0,3,2,5,4,3,3,3,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,4,2,02/28/2024,2024-02-28,11:01:00
05/24/2024 03:55:00 PM,7.0,3,2,6,5,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,1.0,1.0,1.0,15,6,5,05/24/2024,2024-05-24,15:55:00
01/20/2024 07:15:00 PM,7.0,3,4,5,5,3,1,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,1,01/20/2024,2024-01-20,19:15:00
04/29/2024 03:35:00 AM,5.0,5,6,9,6,3,4,1,3,1,4,DRIVING ON WRONG SIDE/WRONG WAY,2,4,1.0,0.0,0.0,1.0,0.0,3.0,3,2,4,04/29/2024,2024-04-29,03:35:00
02/13/2024 07:51:00 PM,7.0,3,5,5,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,3,2,02/13/2024,2024-02-13,19:51:00
06/27/2024 04:00:00 PM,1.0,3,2,6,6,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,5,6,06/27/2024,2024-06-27,16:00:00
06/22/2024 01:21:00 PM,5.0,3,2,6,6,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,3,1.0,0.0,0.0,0.0,1.0,4.0,13,7,6,06/22/2024,2024-06-22,13:21:00
01/03/2024 09:16:00 AM,7.0,4,2,6,6,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,4,1,01/03/2024,2024-01-03,09:16:00
01/03/2024 04:13:00 PM,3.0,3,5,5,5,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,1,01/03/2024,2024-01-03,16:13:00
01/14/2024 05:35:00 PM,5.0,3,5,6,4,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,1,01/14/2024,2024-01-14,17:35:00
03/22/2024 05:11:00 AM,5.0,5,5,5,5,3,4,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,4,1.0,0.0,0.0,1.0,0.0,1.0,5,6,3,03/22/2024,2024-03-22,05:11:00
05/08/2024 06:10:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,1.0,18,4,5,05/08/2024,2024-05-08,18:10:00
01/16/2024 09:50:00 AM,5.0,3,2,6,5,3,3,3,3,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,3,1,01/16/2024,2024-01-16,09:50:00
07/23/2024 06:30:00 PM,5.0,4,4,4,6,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,7,07/23/2024,2024-07-23,18:30:00
01/13/2024 07:56:00 PM,5.0,2,6,4,5,3,5,1,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,1,01/13/2024,2024-01-13,19:56:00
06/08/2024 04:53:00 PM,5.0,5,2,3,14,3,4,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,7,6,06/08/2024,2024-06-08,16:53:00
04/16/2024 03:31:00 PM,3.0,4,2,3,1,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,2.0,0.0,1.0,15,3,4,04/16/2024,2024-04-16,15:31:00
04/25/2024 02:20:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,4,1.0,0.0,0.0,1.0,0.0,2.0,14,5,4,04/25/2024,2024-04-25,14:20:00
02/14/2024 06:44:00 PM,3.0,3,5,3,3,3,3,1,2,0,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,4,2,02/14/2024,2024-02-14,18:44:00
08/08/2024 01:30:00 PM,3.0,3,2,6,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,8,08/08/2024,2024-08-08,13:30:00
06/27/2024 09:40:00 AM,5.0,3,2,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,3,1.0,0.0,0.0,0.0,1.0,1.0,9,5,6,06/27/2024,2024-06-27,09:40:00
04/27/2024 04:15:00 PM,5.0,3,2,6,5,3,3,3,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,4,04/27/2024,2024-04-27,16:15:00
03/16/2024 08:47:00 PM,7.0,3,5,6,1,3,3,1,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,7,3,03/16/2024,2024-03-16,20:47:00
03/04/2024 04:45:00 PM,5.0,3,2,4,6,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,3,1.0,0.0,0.0,0.0,1.0,1.0,16,2,3,03/04/2024,2024-03-04,16:45:00
04/12/2024 08:30:00 PM,5.0,3,2,6,6,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,6,4,04/12/2024,2024-04-12,20:30:00
03/30/2024 08:18:00 PM,5.0,3,5,6,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,3,03/30/2024,2024-03-30,20:18:00
07/28/2024 09:08:00 PM,7.0,3,5,13,5,3,3,3,3,1,3,DISREGARDING STOP SIGN,2,5,1.0,0.0,1.0,0.0,0.0,1.0,21,1,7,07/28/2024,2024-07-28,21:08:00
05/27/2024 12:30:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,4,2.0,0.0,0.0,2.0,0.0,0.0,12,2,5,05/27/2024,2024-05-27,12:30:00
06/26/2024 02:25:00 PM,5.0,3,2,4,5,3,3,3,3,1,4,FOLLOWING TOO CLOSELY,2,4,1.0,0.0,0.0,1.0,0.0,2.0,14,4,6,06/26/2024,2024-06-26,14:25:00
01/21/2024 03:45:00 AM,5.0,3,5,5,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,3,1,1,01/21/2024,2024-01-21,03:45:00
05/26/2024 08:07:00 AM,5.0,3,2,6,4,3,3,3,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,1,5,05/26/2024,2024-05-26,08:07:00
06/06/2024 06:00:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,3,1.0,0.0,0.0,0.0,1.0,3.0,18,5,6,06/06/2024,2024-06-06,18:00:00
07/08/2024 02:11:00 PM,3.0,3,2,6,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,4.0,14,2,7,07/08/2024,2024-07-08,14:11:00
02/29/2024 02:04:00 PM,5.0,3,2,13,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,1.0,14,5,2,02/29/2024,2024-02-29,14:04:00
02/05/2024 08:30:00 AM,5.0,3,2,4,3,6,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,2,02/05/2024,2024-02-05,08:30:00
02/04/2024 01:50:00 AM,7.0,3,5,5,5,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,1,1,2,02/04/2024,2024-02-04,01:50:00
07/12/2024 03:00:00 PM,5.0,3,2,6,5,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,7,07/12/2024,2024-07-12,15:00:00
05/11/2024 05:25:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,5,05/11/2024,2024-05-11,17:25:00
05/17/2024 11:05:00 PM,7.0,3,5,5,5,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,5,05/17/2024,2024-05-17,23:05:00
07/02/2024 11:25:00 AM,5.0,5,2,9,5,3,4,1,3,1,4,IMPROPER OVERTAKING/PASSING,2,4,1.0,0.0,0.0,1.0,0.0,1.0,11,3,7,07/02/2024,2024-07-02,11:25:00
04/26/2024 02:15:00 PM,5.0,5,2,4,5,3,4,3,3,1,4,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,4,1.0,0.0,0.0,1.0,0.0,2.0,14,6,4,04/26/2024,2024-04-26,14:15:00
07/12/2024 02:40:00 PM,3.0,3,2,5,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,6,7,07/12/2024,2024-07-12,14:40:00
02/25/2024 05:05:00 PM,7.0,3,2,5,5,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,2,02/25/2024,2024-02-25,17:05:00
04/19/2024 12:30:00 AM,5.0,3,5,5,5,3,4,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0,6,4,04/19/2024,2024-04-19,00:30:00
07/25/2024 06:55:00 PM,3.0,3,4,2,6,3,3,3,3,0,3,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,5,1.0,0.0,1.0,0.0,0.0,3.0,18,5,7,07/25/2024,2024-07-25,18:55:00
03/16/2024 05:50:00 PM,3.0,3,2,6,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,3,03/16/2024,2024-03-16,17:50:00
05/08/2024 01:44:00 PM,7.0,3,2,14,4,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,2.0,13,4,5,05/08/2024,2024-05-08,13:44:00
01/17/2024 01:30:00 PM,1.0,3,2,3,3,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,4,1,01/17/2024,2024-01-17,13:30:00
08/10/2024 03:50:00 PM,5.0,3,2,4,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,7,8,08/10/2024,2024-08-10,15:50:00
07/21/2024 12:28:00 PM,7.0,3,2,5,5,3,3,3,3,1,3,DISREGARDING STOP SIGN,2,3,1.0,0.0,0.0,0.0,1.0,1.0,12,1,7,07/21/2024,2024-07-21,12:28:00
07/18/2024 03:51:00 PM,4.0,3,2,13,4,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,1.0,0.0,0.0,1.0,0.0,1.0,15,5,7,07/18/2024,2024-07-18,15:51:00
02/01/2024 06:41:00 AM,5.0,3,5,13,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,4,1.0,0.0,0.0,1.0,0.0,1.0,6,5,2,02/01/2024,2024-02-01,06:41:00
